name,price,expansion,finish,rarity,art_link
Ghoul Foil,6.32,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667251/sorcery-contested-realm-gothic-ghoul-foil
Gibbous Nightgaunts,0.25,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667252/sorcery-contested-realm-gothic-gibbous-nightgaunts
Gibbous Nightgaunts Foil,1.87,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667253/sorcery-contested-realm-gothic-gibbous-nightgaunts-foil
Gift of the Frog,0.14,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667254/sorcery-contested-realm-gothic-gift-of-the-frog
Gift of the Frog Foil,8.53,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667255/sorcery-contested-realm-gothic-gift-of-the-frog-foil
Gift of the Raven,0.15,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667256/sorcery-contested-realm-gothic-gift-of-the-raven
Gift of the Raven Foil,3.9,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667257/sorcery-contested-realm-gothic-gift-of-the-raven-foil
Gift of the Serpent,0.11,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667258/sorcery-contested-realm-gothic-gift-of-the-serpent
Gift of the Serpent Foil,5.65,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667259/sorcery-contested-realm-gothic-gift-of-the-serpent-foil
Gift of the Wolf,0.13,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667260/sorcery-contested-realm-gothic-gift-of-the-wolf
Gift of the Wolf Foil,10.61,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667261/sorcery-contested-realm-gothic-gift-of-the-wolf-foil
Gilman House,20.33,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667262/sorcery-contested-realm-gothic-gilman-house
Gloam Toads,0.54,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667264/sorcery-contested-realm-gothic-gloam-toads
Gloam Toads Foil,15.74,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667265/sorcery-contested-realm-gothic-gloam-toads-foil
Gnarled Wendigo,0.22,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667266/sorcery-contested-realm-gothic-gnarled-wendigo
Gnarled Wendigo Foil,3.72,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667267/sorcery-contested-realm-gothic-gnarled-wendigo-foil
Goat for Azazel,10.6,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667268/sorcery-contested-realm-gothic-goat-for-azazel
Goat for Azazel Foil,121.74,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667269/sorcery-contested-realm-gothic-goat-for-azazel-foil
Golden Dawn,1.81,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667270/sorcery-contested-realm-gothic-golden-dawn
Golden Dawn Foil,43.67,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667271/sorcery-contested-realm-gothic-golden-dawn-foil
Golgor,0.41,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667272/sorcery-contested-realm-gothic-golgor
Golgor Foil,8.99,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667273/sorcery-contested-realm-gothic-golgor-foil
Gossamer Ghost,0.06,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667274/sorcery-contested-realm-gothic-gossamer-ghost
Gossamer Ghost Foil,1.68,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667275/sorcery-contested-realm-gothic-gossamer-ghost-foil
Gothic Booster Box,148.89,Gothic,Standard,,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Gothic Booster Case,831.21,Gothic,Standard,,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Gothic Booster Pack,6.7,Gothic,Standard,,https://www.tcgplayer.com/product/656590/sorcery-contested-realm-gothic-gothic-booster-pack
Granary Rats,0.12,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667276/sorcery-contested-realm-gothic-granary-rats
Granary Rats Foil,4.06,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667277/sorcery-contested-realm-gothic-granary-rats-foil
Grasping Ground,0.39,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667278/sorcery-contested-realm-gothic-grasping-ground
Grasping Ground Foil,7.84,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667279/sorcery-contested-realm-gothic-grasping-ground-foil
Gravedigger,0.15,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667280/sorcery-contested-realm-gothic-gravedigger
Gravedigger Foil,2.07,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667281/sorcery-contested-realm-gothic-gravedigger-foil
Greater Blood Demon,0.43,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667282/sorcery-contested-realm-gothic-greater-blood-demon
Greater Blood Demon Foil,12.09,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667283/sorcery-contested-realm-gothic-greater-blood-demon-foil
Grief Larvae,0.12,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667284/sorcery-contested-realm-gothic-grief-larvae
Grief Larvae Foil,2.74,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667285/sorcery-contested-realm-gothic-grief-larvae-foil
Grigori Rasputin,25.64,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667286/sorcery-contested-realm-gothic-grigori-rasputin
Grigori Rasputin Foil,109.26,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667287/sorcery-contested-realm-gothic-grigori-rasputin-foil
Guardian Angel,0.17,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667288/sorcery-contested-realm-gothic-guardian-angel
Guardian Angel Foil,2.86,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667289/sorcery-contested-realm-gothic-guardian-angel-foil
Hand of Glory,0.15,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667290/sorcery-contested-realm-gothic-hand-of-glory
Hand of Glory Foil,2.05,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667291/sorcery-contested-realm-gothic-hand-of-glory-foil
Harbinger,0.31,Gothic,Standard,,https://www.tcgplayer.com/product/667292/sorcery-contested-realm-gothic-harbinger
Harbinger Foil,8.5,Gothic,Foil,,https://www.tcgplayer.com/product/667293/sorcery-contested-realm-gothic-harbinger-foil
Harpyon Urge,0.13,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667294/sorcery-contested-realm-gothic-harpyon-urge
Harpyon Urge Foil,1.32,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667295/sorcery-contested-realm-gothic-harpyon-urge-foil
Harvest Festival,0.17,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667296/sorcery-contested-realm-gothic-harvest-festival
Harvest Festival Foil,1.51,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667297/sorcery-contested-realm-gothic-harvest-festival-foil
Hauntless Head,0.16,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667298/sorcery-contested-realm-gothic-hauntless-head
Hauntless Head Foil,3.22,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667299/sorcery-contested-realm-gothic-hauntless-head-foil
Haystack,0.27,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667300/sorcery-contested-realm-gothic-haystack
Haystack Foil,4.11,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667301/sorcery-contested-realm-gothic-haystack-foil
Hearkening Kraken,0.17,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667302/sorcery-contested-realm-gothic-hearkening-kraken
Hearkening Kraken Foil,1.73,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667303/sorcery-contested-realm-gothic-hearkening-kraken-foil
Heirloom Lost,0.55,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667304/sorcery-contested-realm-gothic-heirloom-lost
Heirloom Lost Foil,13.17,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667305/sorcery-contested-realm-gothic-heirloom-lost-foil
Hellfire,0.78,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667306/sorcery-contested-realm-gothic-hellfire
Hellfire Foil,10.34,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667307/sorcery-contested-realm-gothic-hellfire-foil
Hellhounds,0.08,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667308/sorcery-contested-realm-gothic-hellhounds
Hellhounds Foil,3.74,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667309/sorcery-contested-realm-gothic-hellhounds-foil
Hellmouth,5.02,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667310/sorcery-contested-realm-gothic-hellmouth
Hellstar,6.72,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667312/sorcery-contested-realm-gothic-hellstar
Hemogoblet,0.45,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667314/sorcery-contested-realm-gothic-hemogoblet
Hemogoblet Foil,17.19,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667315/sorcery-contested-realm-gothic-hemogoblet-foil
Hemogoblin,0.61,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667316/sorcery-contested-realm-gothic-hemogoblin
Hemogoblin Foil,14.23,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667317/sorcery-contested-realm-gothic-hemogoblin-foil
Hemogolem,0.42,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667318/sorcery-contested-realm-gothic-hemogolem
Hemogolem Foil,7.39,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667319/sorcery-contested-realm-gothic-hemogolem-foil
Heretics of Seth,0.13,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667320/sorcery-contested-realm-gothic-heretics-of-seth
Heretics of Seth Foil,1.34,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667321/sorcery-contested-realm-gothic-heretics-of-seth-foil
Hillside Chapel,0.12,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667322/sorcery-contested-realm-gothic-hillside-chapel
Hillside Chapel Foil,4.21,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667323/sorcery-contested-realm-gothic-hillside-chapel-foil
Hollow One,0.1,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667324/sorcery-contested-realm-gothic-hollow-one
Hollow One Foil,1.2,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667325/sorcery-contested-realm-gothic-hollow-one-foil
Holy Nova,0.15,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667326/sorcery-contested-realm-gothic-holy-nova
Holy Nova Foil,2.76,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667327/sorcery-contested-realm-gothic-holy-nova-foil
Holy Warrior,0.08,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667328/sorcery-contested-realm-gothic-holy-warrior
Holy Warrior Foil,4.5,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667329/sorcery-contested-realm-gothic-holy-warrior-foil
Holy Water,0.14,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667330/sorcery-contested-realm-gothic-holy-water
Holy Water Foil,1.59,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667331/sorcery-contested-realm-gothic-holy-water-foil
Homecoming,0.57,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667332/sorcery-contested-realm-gothic-homecoming
Homecoming Foil,12.47,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667333/sorcery-contested-realm-gothic-homecoming-foil
Horns of Behemoth,6.46,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667334/sorcery-contested-realm-gothic-horns-of-behemoth
Horrible Hybrids,0.11,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667336/sorcery-contested-realm-gothic-horrible-hybrids
Horrible Hybrids Foil,8.86,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667337/sorcery-contested-realm-gothic-horrible-hybrids-foil
Hotwheel,0.22,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667338/sorcery-contested-realm-gothic-hotwheel
Hotwheel Foil,6.58,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667339/sorcery-contested-realm-gothic-hotwheel-foil
Howl from Beyond,5.66,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667340/sorcery-contested-realm-gothic-howl-from-beyond
Hyperparasite,0.27,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667342/sorcery-contested-realm-gothic-hyperparasite
Hyperparasite Foil,6.35,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667343/sorcery-contested-realm-gothic-hyperparasite-foil
I Am Colossus,5.19,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667344/sorcery-contested-realm-gothic-i-am-colossus
I Am Colossus Foil,45.89,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667345/sorcery-contested-realm-gothic-i-am-colossus-foil
Ice Shards,0.13,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667346/sorcery-contested-realm-gothic-ice-shards
Ice Shards Foil,2.61,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667347/sorcery-contested-realm-gothic-ice-shards-foil
Ignited,0.1,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667348/sorcery-contested-realm-gothic-ignited
Ignited Foil,5.39,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667349/sorcery-contested-realm-gothic-ignited-foil
Imposter,23.16,Gothic,Standard,,https://www.tcgplayer.com/product/667350/sorcery-contested-realm-gothic-imposter
Imposter Foil,326.75,Gothic,Foil,,https://www.tcgplayer.com/product/667351/sorcery-contested-realm-gothic-imposter-foil
Infusion Factory,0.57,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667352/sorcery-contested-realm-gothic-infusion-factory
Infusion Factory Foil,7.81,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667353/sorcery-contested-realm-gothic-infusion-factory-foil
Innsmouth Dock,27.48,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667354/sorcery-contested-realm-gothic-innsmouth-dock
Innsmouth Dock Foil,70.04,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667355/sorcery-contested-realm-gothic-innsmouth-dock-foil
Instigator Imp,0.11,Gothic,Standard,Ordinary,https://www.tcgplayer.com/product/667356/sorcery-contested-realm-gothic-instigator-imp
Instigator Imp Foil,4.27,Gothic,Foil,Ordinary,https://www.tcgplayer.com/product/667357/sorcery-contested-realm-gothic-instigator-imp-foil
Interrogator,0.65,Gothic,Standard,,https://www.tcgplayer.com/product/667358/sorcery-contested-realm-gothic-interrogator
Interrogator Foil,85.63,Gothic,Foil,,https://www.tcgplayer.com/product/667359/sorcery-contested-realm-gothic-interrogator-foil
Into the Abyss,0.62,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667360/sorcery-contested-realm-gothic-into-the-abyss
Into the Abyss Foil,16.77,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667361/sorcery-contested-realm-gothic-into-the-abyss-foil
Intrepid Hero,0.16,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667362/sorcery-contested-realm-gothic-intrepid-hero
Intrepid Hero Foil,2.11,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667363/sorcery-contested-realm-gothic-intrepid-hero-foil
Invigorate,0.21,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667364/sorcery-contested-realm-gothic-invigorate
Invigorate Foil,3.6,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667365/sorcery-contested-realm-gothic-invigorate-foil
Iron Maiden,0.47,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667368/sorcery-contested-realm-gothic-iron-maiden
Iron Maiden Foil,22.3,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667369/sorcery-contested-realm-gothic-iron-maiden-foil
Ironclad,0.84,Gothic,Standard,,https://www.tcgplayer.com/product/667366/sorcery-contested-realm-gothic-ironclad
Ironclad Foil,110.32,Gothic,Foil,,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Jack the Ripper,14.42,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667370/sorcery-contested-realm-gothic-jack-the-ripper
Jack the Ripper Foil,95.32,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667371/sorcery-contested-realm-gothic-jack-the-ripper-foil
Key to the City,31.0,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Key to the City Foil,223.9,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667373/sorcery-contested-realm-gothic-key-to-the-city-foil
Khamaseen Mummy,0.16,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667374/sorcery-contested-realm-gothic-khamaseen-mummy
Khamaseen Mummy Foil,1.91,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667375/sorcery-contested-realm-gothic-khamaseen-mummy-foil
Kiss of Death,0.3,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667378/sorcery-contested-realm-gothic-kiss-of-death
Kiss of Death Foil,3.43,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667379/sorcery-contested-realm-gothic-kiss-of-death-foil
Kiss of Judas,13.55,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667380/sorcery-contested-realm-gothic-kiss-of-judas
Kiss of Judas Foil,215.92,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667381/sorcery-contested-realm-gothic-kiss-of-judas-foil
Kissers of Wounds,0.1,Gothic,Standard,Exceptional,https://www.tcgplayer.com/product/667376/sorcery-contested-realm-gothic-kissers-of-wounds
Kissers of Wounds Foil,3.27,Gothic,Foil,Exceptional,https://www.tcgplayer.com/product/667377/sorcery-contested-realm-gothic-kissers-of-wounds-foil
Kor Crematory,6.4,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667382/sorcery-contested-realm-gothic-kor-crematory
Kor Crematory Foil,119.01,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667383/sorcery-contested-realm-gothic-kor-crematory-foil
Koscheis Egg,4.69,Gothic,Standard,Unique,https://www.tcgplayer.com/product/667384/sorcery-contested-realm-gothic-koscheis-egg
Koscheis Egg Foil,145.0,Gothic,Foil,Unique,https://www.tcgplayer.com/product/667385/sorcery-contested-realm-gothic-koscheis-egg-foil
Lacuna Entity,0.87,Gothic,Standard,Elite,https://www.tcgplayer.com/product/667386/sorcery-contested-realm-gothic-lacuna-entity
Lacuna Entity Foil,20.18,Gothic,Foil,Elite,https://www.tcgplayer.com/product/667387/sorcery-contested-realm-gothic-lacuna-entity-foil
