name,price,expansion,finish,rarity,art_link
Mandrake Jars Foil,2.26,Gothic,Foil,Exceptional,got-mandrake_jars-b-f
Martyrs of Tomorrow,0.04,Gothic,Standard,Ordinary,got-martyrs_of_tomorrow-b-s
Martyrs of Tomorrow Foil,13.66,Gothic,Foil,Ordinary,got-martyrs_of_tomorrow-b-f
Master Necromancer,0.7,Gothic,Standard,Elite,got-master_necromancer-b-s
Master Necromancer Foil,56.67,Gothic,Foil,Elite,got-master_necromancer-b-f
Mayor of Milborne,0.48,Gothic,Standard,Elite,got-mayor_of_milborne-b-s
Mayor of Milborne Foil,10.54,Gothic,Foil,Elite,got-mayor_of_milborne-b-f
Mazuj Ifrit,0.63,Gothic,Standard,Elite,got-mazuj_ifrit-b-s
Mazuj Ifrit Foil,14.38,Gothic,Foil,Elite,got-mazuj_ifrit-b-f
Meat Hook,0.25,Gothic,Standard,Exceptional,got-meat_hook-b-s
Meat Hook Foil,4.58,Gothic,Foil,Exceptional,got-meat_hook-b-f
Megalurker,0.27,Gothic,Standard,Elite,got-megalurker-b-s
Megalurker Foil,7.11,Gothic,Foil,Elite,got-megalurker-b-f
Mephistopheles,8.98,Gothic,Standard,Unique,got-mephistopheles-b-s
Mephistopheles Foil,109.94,Gothic,Foil,Unique,got-mephistopheles-b-f
Mesmer Demon,0.05,Gothic,Standard,Ordinary,got-mesmer_demon-b-s
Mesmer Demon Foil,2.78,Gothic,Foil,Ordinary,got-mesmer_demon-b-f
Mimic,0.18,Gothic,Standard,Exceptional,got-mimic-b-s
Mimic Foil,3.14,Gothic,Foil,Exceptional,got-mimic-b-f
Mismanaged Mortuary,0.73,Gothic,Standard,Elite,got-mismanaged_mortuary-b-s
Mismanaged Mortuary Foil,18.84,Gothic,Foil,Elite,got-mismanaged_mortuary-b-f
Molten Maar,0.21,Gothic,Standard,Exceptional,got-molten_maar-b-s
Molten Maar Foil,2.49,Gothic,Foil,Exceptional,got-molten_maar-b-f
Monks of Kobalsa,0.05,Gothic,Standard,Ordinary,got-monks_of_kobalsa-b-s
Monks of Kobalsa Foil,3.18,Gothic,Foil,Ordinary,got-monks_of_kobalsa-b-f
Monstermorphosis,0.16,Gothic,Standard,Exceptional,got-monstermorphosis-b-s
Monstermorphosis Foil,2.59,Gothic,Foil,Exceptional,got-monstermorphosis-b-f
Mortal Soil,0.45,Gothic,Standard,Elite,got-mortal_soil-b-s
Mortal Soil Foil,6.06,Gothic,Foil,Elite,got-mortal_soil-b-f
Moss Troll,0.19,Gothic,Standard,Ordinary,got-moss_troll-b-s
Moss Troll Foil,3.82,Gothic,Foil,Ordinary,got-moss_troll-b-f
Mount Ussar Sanctuary,22.96,Gothic,Standard,Unique,got-mount_ussar_sanctuary-b-s
Mount Ussar Sanctuary Foil,95.66,Gothic,Foil,Unique,got-mount_ussar_sanctuary-b-f
Mountain Peaks,0.71,Gothic,Standard,Exceptional,got-mountain_peaks-b-s
Mountain Peaks Foil,9.07,Gothic,Foil,Exceptional,got-mountain_peaks-b-f
Mover of Mountains,6.71,Gothic,Standard,Unique,got-mover_of_mountains-b-s
Muddy Pigs,0.07,Gothic,Standard,Ordinary,got-muddy_pigs-b-s
Muddy Pigs Foil,3.94,Gothic,Foil,Ordinary,got-muddy_pigs-b-f
Mudslide,0.14,Gothic,Standard,Exceptional,got-mudslide-b-s
Mudslide Foil,3.01,Gothic,Foil,Exceptional,got-mudslide-b-f
Murder of Crows,0.16,Gothic,Standard,Ordinary,got-murder_of_crows-b-s
Murder of Crows Foil,8.46,Gothic,Foil,Ordinary,got-murder_of_crows-b-f
Myrrhs Trophy Room,9.28,Gothic,Standard,Unique,got-myrrhs_trophy_room-b-s
Myrrhs Trophy Room Foil,47.31,Gothic,Foil,Unique,got-myrrhs_trophy_room-b-f
Nadir Seed,0.61,Gothic,Standard,Elite,got-nadir_seed-b-s
Nadir Seed Foil,5.19,Gothic,Foil,Elite,got-nadir_seed-b-f
Necromancer,0.15,Gothic,Standard,,got-necromancer-pd-s
Necromancer Foil,18.94,Gothic,Foil,,got-necromancer-b-f
Necronomiconcert,0.47,Gothic,Standard,Elite,got-necronomiconcert-b-s
Necronomiconcert Foil,5.81,Gothic,Foil,Elite,got-necronomiconcert-b-f
Necropotence,0.18,Gothic,Standard,Exceptional,got-necropotence-b-s
Necropotence Foil,1.73,Gothic,Foil,Exceptional,got-necropotence-b-f
Nightwatchmen,0.08,Gothic,Standard,Ordinary,got-nightwatchmen-b-s
Nightwatchmen Foil,4.36,Gothic,Foil,Ordinary,got-nightwatchmen-b-f
No Mans Land,0.86,Gothic,Standard,Elite,got-no_mans_land-b-s
No Mans Land Foil,13.94,Gothic,Foil,Elite,got-no_mans_land-b-f
Noisome Twosome,0.1,Gothic,Standard,Ordinary,got-noisome_twosome-b-s
Noisome Twosome Foil,6.08,Gothic,Foil,Ordinary,got-noisome_twosome-b-f
Nommo Monitor,0.19,Gothic,Standard,Exceptional,got-nommo_monitor-b-s
Nommo Monitor Foil,2.02,Gothic,Foil,Exceptional,got-nommo_monitor-b-f
Nosferatu,8.36,Gothic,Standard,Unique,got-nosferatu-b-s
Nosferatu Foil,84.99,Gothic,Foil,Unique,got-nosferatu-b-f
Novice Necromancer,0.12,Gothic,Standard,Ordinary,got-novice_necromancer-b-s
Novice Necromancer Foil,5.21,Gothic,Foil,Ordinary,got-novice_necromancer-b-f
Noxious Corpse,0.08,Gothic,Standard,Ordinary,got-noxious_corpse-b-s
Noxious Corpse Foil,5.0,Gothic,Foil,Ordinary,got-noxious_corpse-b-f
Old Mortimers Den,4.58,Gothic,Standard,Unique,got-old_mortimers_den-b-s
Old Mortimers Den Foil,48.0,Gothic,Foil,Unique,got-old_mortimers_den-b-f
One shot Wizard,0.07,Gothic,Standard,Ordinary,got-one_shot_wizard-b-s
One shot Wizard Foil,4.76,Gothic,Foil,Ordinary,got-one_shot_wizard-b-f
Onslaught,0.2,Gothic,Standard,Exceptional,got-onslaught-b-s
Onslaught Foil,2.31,Gothic,Foil,Exceptional,got-onslaught-b-f
Open Grave,0.13,Gothic,Standard,Ordinary,got-open_grave-b-s
Open Grave Foil,6.27,Gothic,Foil,Ordinary,got-open_grave-b-f
Open Mausoleum,0.14,Gothic,Standard,Ordinary,got-open_mausoleum-b-s
Open Mausoleum Foil,5.3,Gothic,Foil,Ordinary,got-open_mausoleum-b-f
Ophanim,0.5,Gothic,Standard,Elite,got-ophanim-b-s
Ophanim Foil,22.65,Gothic,Foil,Elite,got-ophanim-b-f
Order of the Pale Worm,0.18,Gothic,Standard,Exceptional,got-order_of_the_pale_worm-b-s
Order of the Pale Worm Foil,1.99,Gothic,Foil,Exceptional,got-order_of_the_pale_worm-b-f
Order of the Sacred Oak,0.23,Gothic,Standard,Exceptional,got-order_of_the_sacred_oak-b-s
Order of the Sacred Oak Foil,5.16,Gothic,Foil,Exceptional,got-order_of_the_sacred_oak-b-f
Order of the White Wing,0.14,Gothic,Standard,Exceptional,got-order_of_the_white_wing-b-s
Order of the White Wing Foil,2.66,Gothic,Foil,Exceptional,got-order_of_the_white_wing-b-f
Orm Infestor,0.86,Gothic,Standard,Elite,got-orm_infestor-b-s
Orm Infestor Foil,11.66,Gothic,Foil,Elite,got-orm_infestor-b-f
Orpheus Crossing,8.82,Gothic,Standard,Unique,got-orpheus_crossing-b-s
Orpheus Crossing Foil,76.84,Gothic,Foil,Unique,got-orpheus_crossing-b-f
Overflow,0.18,Gothic,Standard,Ordinary,got-overflow-b-s
Overflow Foil,8.18,Gothic,Foil,Ordinary,got-overflow-b-f
Paladins of Bazia,0.82,Gothic,Standard,Elite,got-paladins_of_bazia-b-s
Paladins of Bazia Foil,33.47,Gothic,Foil,Elite,got-paladins_of_bazia-b-f
Panpipes of Pnom,0.55,Gothic,Standard,Elite,got-panpipes_of_pnom-b-s
Panpipes of Pnom Foil,13.0,Gothic,Foil,Elite,got-panpipes_of_pnom-b-f
Peace Offering,4.59,Gothic,Standard,Unique,got-peace_offering-b-s
Peace Offering Foil,117.98,Gothic,Foil,Unique,got-peace_offering-b-f
Peacemaker Arbalest,0.35,Gothic,Standard,Elite,got-peacemaker_arbalest-b-s
Peacemaker Arbalest Foil,9.53,Gothic,Foil,Elite,got-peacemaker_arbalest-b-f
Peculiar Port,0.2,Gothic,Standard,Exceptional,got-peculiar_port-b-s
Peculiar Port Foil,3.14,Gothic,Foil,Exceptional,got-peculiar_port-b-f
Penitent Knight,0.1,Gothic,Standard,Ordinary,got-penitent_knight-b-s
Penitent Knight Foil,7.72,Gothic,Foil,Ordinary,got-penitent_knight-b-f
Persecutor,0.17,Gothic,Standard,None,got-persecutor-pd-s
Persecutor Foil,9.24,Gothic,Foil,,got-persecutor-b-f
Pied Piper of Hameln,25.38,Gothic,Standard,Unique,got-pied_piper_of_hameln-b-s
Pied Piper of Hameln Foil,95.37,Gothic,Foil,Unique,got-pied_piper_of_hameln-b-f
Pile of Skulls,0.18,Gothic,Standard,Exceptional,got-pile_of_skulls-b-s
Pile of Skulls Foil,2.61,Gothic,Foil,Exceptional,got-pile_of_skulls-b-f
Pilgrims Shrine,0.63,Gothic,Standard,Elite,got-pilgrims_shrine-b-s
Pilgrims Shrine Foil,7.36,Gothic,Foil,Elite,got-pilgrims_shrine-b-f
Pith Imp,0.1,Gothic,Standard,Ordinary,got-pith_imp-b-s
Pith Imp Foil,3.8,Gothic,Foil,Ordinary,got-pith_imp-b-f
Plague Pits,0.75,Gothic,Standard,Elite,got-plague_pits-b-s
Plague Pits Foil,15.84,Gothic,Foil,Elite,got-plague_pits-b-f
Plague Rat,0.11,Gothic,Standard,Ordinary,got-plague_rat-b-s
Plague Rat Foil,6.02,Gothic,Foil,Ordinary,got-plague_rat-b-f
Plate of the Whale,4.8,Gothic,Standard,Unique,got-plate_of_the_whale-b-s
Powerwish,5.79,Gothic,Standard,Unique,got-powerwish-b-s
Powerwish Foil,57.5,Gothic,Foil,Unique,got-powerwish-b-f
Profane Revenant,0.09,Gothic,Standard,Ordinary,got-profane_revenant-b-s
Profane Revenant Foil,3.98,Gothic,Foil,Ordinary,got-profane_revenant-b-f
Prophets of Doom Preconstructed Decks,33.6,Gothic,Standard,,
Purgatory,2.56,Gothic,Standard,Unique,got-purgatory-b-s
Purgatory Foil,69.69,Gothic,Foil,Unique,got-purgatory-b-f
Putrid Presence,8.66,Gothic,Standard,Unique,got-putrid_presence-b-s
Putrid Presence Foil,42.56,Gothic,Foil,Unique,got-putrid_presence-b-f
Raise Militia,0.13,Gothic,Standard,Ordinary,got-raise_militia-b-s
Raise Militia Foil,3.68,Gothic,Foil,Ordinary,got-raise_militia-b-f
Rat King,0.56,Gothic,Standard,Elite,got-rat_king-b-s
Rat King Foil,19.21,Gothic,Foil,Elite,got-rat_king-b-f
Ravenous Werewolf,0.06,Gothic,Standard,Ordinary,got-ravenous_werewolf-b-s
Ravenous Werewolf Foil,9.24,Gothic,Foil,Ordinary,got-ravenous_werewolf-b-f
Raze,0.22,Gothic,Standard,Exceptional,got-raze-b-s
Raze Foil,2.79,Gothic,Foil,Exceptional,got-raze-b-f
Realm Eater,15.31,Gothic,Standard,,got-realm_eater-b-s
Realm Eater Foil,251.87,Gothic,Foil,,got-realm_eater-b-f
Red Rock of Ravannis,8.04,Gothic,Standard,Unique,got-red_rock_of_ravannis-b-s
Red Rock of Ravannis Foil,50.48,Gothic,Foil,Unique,got-red_rock_of_ravannis-b-f
Redmane Hyena,0.19,Gothic,Standard,Exceptional,got-redmane_hyena-b-s
Redmane Hyena Foil,4.8,Gothic,Foil,Exceptional,got-redmane_hyena-b-f
Regurgitator,0.28,Gothic,Standard,Elite,got-regurgitator-b-s
Regurgitator Foil,13.72,Gothic,Foil,Elite,got-regurgitator-b-f
Release the Hounds,0.24,Gothic,Standard,Elite,got-release_the_hounds-b-s
Release the Hounds Foil,16.5,Gothic,Foil,Elite,got-release_the_hounds-b-f
Renatus Trueblood,0.85,Gothic,Standard,Elite,got-renatus_trueblood-b-s
Renatus Trueblood Foil,21.74,Gothic,Foil,Elite,got-renatus_trueblood-b-f
Return to Nature,0.11,Gothic,Standard,Ordinary,got-return_to_nature-b-s
Return to Nature Foil,4.43,Gothic,Foil,Ordinary,got-return_to_nature-b-f
Returned King,20.09,Gothic,Standard,Unique,got-returned_king-b-s
Returned King Foil,84.46,Gothic,Foil,Unique,got-returned_king-b-f
Revered Revenant,0.04,Gothic,Standard,Ordinary,got-revered_revenant-b-s
Revered Revenant Foil,4.55,Gothic,Foil,Ordinary,got-revered_revenant-b-f
River Rapids,1.3,Gothic,Standard,Elite,got-river_rapids-b-s
River Rapids Foil,18.85,Gothic,Foil,Elite,got-river_rapids-b-f
River of Blood,0.31,Gothic,Standard,Exceptional,got-river_of_blood-b-s
River of Blood Foil,4.49,Gothic,Foil,Exceptional,got-river_of_blood-b-f
Road to Perdition,0.14,Gothic,Standard,Exceptional,got-road_to_perdition-b-s
Road to Perdition Foil,2.74,Gothic,Foil,Exceptional,got-road_to_perdition-b-f
Rowdy Boys,0.14,Gothic,Standard,Exceptional,got-rowdy_boys-b-s
Rowdy Boys Foil,1.22,Gothic,Foil,Exceptional,got-rowdy_boys-b-f
Rubble,0.27,Gothic,Standard,Ordinary,got-rubble-bt-s
Sacred Stag,2.21,Gothic,Standard,Elite,got-sacred_stag-b-s
Sacred Stag Foil,32.76,Gothic,Foil,Elite,got-sacred_stag-b-f
Saint of Redemption,6.38,Gothic,Standard,Unique,got-saint_of_redemption-b-s
Saintweald,7.97,Gothic,Standard,Unique,got-saintweald-b-s
Saintweald Foil,0.19,Gothic,Foil,Unique,got-saintweald-b-f
Salt the Earth,9.84,Gothic,Standard,Unique,got-salt_the_earth-b-s
Salt the Earth Foil,71.3,Gothic,Foil,Unique,got-salt_the_earth-b-f
Satanic Panic,4.35,Gothic,Standard,Unique,got-satanic_panic-b-s
Satanic Panic Foil,95.0,Gothic,Foil,Unique,got-satanic_panic-b-f
Savior,0.18,Gothic,Standard,,got-savior-pd-s
Savior Foil,13.11,Gothic,Foil,,got-savior-b-f
Sawbones,0.48,Gothic,Standard,Elite,got-sawbones-b-s
Sawbones Foil,8.0,Gothic,Foil,Elite,got-sawbones-b-f
Scatter,0.15,Gothic,Standard,Exceptional,got-scatter-b-s
Scatter Foil,2.56,Gothic,Foil,Exceptional,got-scatter-b-f
Screamer,0.08,Gothic,Standard,Ordinary,got-screamer-b-s
Screamer Foil,7.51,Gothic,Foil,Ordinary,got-screamer-b-f
Sea Witch,0.08,Gothic,Standard,Ordinary,got-sea_witch-b-s
Sea Witch Foil,1.7,Gothic,Foil,Ordinary,got-sea_witch-b-f
Sea of Ash,5.61,Gothic,Standard,Unique,got-sea_of_ash-b-s
Sea of Ash Foil,99.71,Gothic,Foil,Unique,got-sea_of_ash-b-f
Search Party,0.04,Gothic,Standard,Ordinary,got-search_party-b-s
Search Party Foil,3.65,Gothic,Foil,Ordinary,got-search_party-b-f
Searing Truth,0.22,Gothic,Standard,Exceptional,got-searing_truth-b-s
Searing Truth Foil,8.87,Gothic,Foil,Exceptional,got-searing_truth-b-f
Second Wind,0.05,Gothic,Standard,Ordinary,got-second_wind-b-s
Second Wind Foil,5.35,Gothic,Foil,Ordinary,got-second_wind-b-f
Sensu of the Fang,0.15,Gothic,Standard,Exceptional,got-sensu_of_the_fang-b-s
Sensu of the Fang Foil,2.0,Gothic,Foil,Exceptional,got-sensu_of_the_fang-b-f
Sentinel Trap,0.39,Gothic,Standard,Elite,got-sentinel_trap-b-s
Sentinel Trap Foil,4.99,Gothic,Foil,Elite,got-sentinel_trap-b-f
Seraphim,0.43,Gothic,Standard,Elite,got-seraphim-b-s
Seraphim Foil,13.85,Gothic,Foil,Elite,got-seraphim-b-f
Serava Townsfolk,0.11,Gothic,Standard,Ordinary,got-serava_townsfolk-b-s
Serava Townsfolk Foil,8.64,Gothic,Foil,Ordinary,got-serava_townsfolk-b-f
Sewer Rats,0.1,Gothic,Standard,Ordinary,got-sewer_rats-b-s
Sewer Rats Foil,3.18,Gothic,Foil,Ordinary,got-sewer_rats-b-f
Shackled Demon,0.39,Gothic,Standard,Elite,got-shackled_demon-b-s
Shackled Demon Foil,24.66,Gothic,Foil,Elite,got-shackled_demon-b-f
Shallow Grave,0.21,Gothic,Standard,Exceptional,got-shallow_grave-b-s
Shallow Grave Foil,2.52,Gothic,Foil,Exceptional,got-shallow_grave-b-f
Shoggoth,0.13,Gothic,Standard,Ordinary,got-shoggoth-b-s
Shoggoth Foil,5.08,Gothic,Foil,Ordinary,got-shoggoth-b-f
Shrike Orchard,0.51,Gothic,Standard,Elite,got-shrike_orchard-b-s
Shrike Orchard Foil,5.69,Gothic,Foil,Elite,got-shrike_orchard-b-f
Silent Hills,0.11,Gothic,Standard,Ordinary,got-silent_hills-b-s
Silent Hills Foil,9.28,Gothic,Foil,Ordinary,got-silent_hills-b-f
Silver Bullet,4.6,Gothic,Standard,Elite,got-silver_bullet-b-s
Silver Bullet Foil,43.6,Gothic,Foil,Elite,got-silver_bullet-b-f
Sinister Pond,0.57,Gothic,Standard,Elite,got-sinister_pond-b-s
Sinister Pond Foil,28.6,Gothic,Foil,Elite,got-sinister_pond-b-f
Sinterfee,0.16,Gothic,Standard,Exceptional,got-sinterfee-b-s
Sinterfee Foil,3.53,Gothic,Foil,Exceptional,got-sinterfee-b-f
Sister Stefania,17.96,Gothic,Standard,Unique,got-sister_stefania-b-s
Sister Stefania Foil,75.91,Gothic,Foil,Unique,got-sister_stefania-b-f
Sjaelstrom,0.42,Gothic,Standard,Elite,got-sjaelstrom-b-s
Sjaelstrom Foil,8.13,Gothic,Foil,Elite,got-sjaelstrom-b-f
Skeleton Mage,0.28,Gothic,Standard,Exceptional,got-skeleton_mage-b-s
Skeleton Mage Foil,6.3,Gothic,Foil,Exceptional,got-skeleton_mage-b-f
Slimy Mutants,0.12,Gothic,Standard,Ordinary,got-slimy_mutants-b-s
Slimy Mutants Foil,4.46,Gothic,Foil,Ordinary,got-slimy_mutants-b-f
Slobbermaw,0.14,Gothic,Standard,Exceptional,got-slobbermaw-b-s
Slobbermaw Foil,3.22,Gothic,Foil,Exceptional,got-slobbermaw-b-f
Smite,0.1,Gothic,Standard,Ordinary,got-smite-b-s
Smite Foil,6.73,Gothic,Foil,Ordinary,got-smite-b-f
Snallygaster,0.08,Gothic,Standard,Ordinary,got-snallygaster-b-s
Snallygaster Foil,3.38,Gothic,Foil,Ordinary,got-snallygaster-b-f
Sold out Cemetery,0.72,Gothic,Standard,Elite,got-sold_out_cemetery-b-s
Sold out Cemetery Foil,28.75,Gothic,Foil,Elite,got-sold_out_cemetery-b-f
Sow the Earth,9.55,Gothic,Standard,Unique,got-sow_the_earth-b-s
Sow the Earth Foil,75.0,Gothic,Foil,Unique,got-sow_the_earth-b-f
Sphere of Animosity,5.66,Gothic,Standard,Elite,got-sphere_of_animosity-b-s
Sphere of Animosity Foil,30.28,Gothic,Foil,Elite,got-sphere_of_animosity-b-f
Sphinx Sarcophagus,0.5,Gothic,Standard,Elite,got-sphinx_sarcophagus-b-s
Sphinx Sarcophagus Foil,4.39,Gothic,Foil,Elite,got-sphinx_sarcophagus-b-f
Spire Preconstructed Deck,0.32,Gothic,Standard,Ordinary,
Spore Spouts,0.16,Gothic,Standard,Ordinary,got-spore_spouts-b-s
Spore Spouts Foil,5.26,Gothic,Foil,Ordinary,got-spore_spouts-b-f
Stagecoach,0.35,Gothic,Standard,Elite,got-stagecoach-b-s
Stagecoach Foil,20.84,Gothic,Foil,Elite,got-stagecoach-b-f
Stargazer,0.43,Gothic,Standard,Elite,got-stargazer-b-s
Stargazer Foil,10.87,Gothic,Foil,Elite,got-stargazer-b-f
Static Servant,0.04,Gothic,Standard,Ordinary,got-static_servant-b-s
Static Servant Foil,4.37,Gothic,Foil,Ordinary,got-static_servant-b-f
Stinging Kelp,0.13,Gothic,Standard,Ordinary,got-stinging_kelp-b-s
Stinging Kelp Foil,4.79,Gothic,Foil,Ordinary,got-stinging_kelp-b-f
Stitched Abomination,0.27,Gothic,Standard,Elite,got-stitched_abomination-b-s
Stitched Abomination Foil,12.08,Gothic,Foil,Elite,got-stitched_abomination-b-f
Stream Preconstructed Deck,0.21,Gothic,Standard,Ordinary,
Sturmgeist,2.58,Gothic,Standard,Elite,got-sturmgeist-b-s
Sturmgeist Foil,24.7,Gothic,Foil,Elite,got-sturmgeist-b-f
Stygian Archers,0.22,Gothic,Standard,Exceptional,got-stygian_archers-b-s
Stygian Archers Foil,3.95,Gothic,Foil,Exceptional,got-stygian_archers-b-f
Survivors of Serava,0.19,Gothic,Standard,Ordinary,got-survivors_of_serava-b-s
Survivors of Serava Foil,27.41,Gothic,Foil,Ordinary,got-survivors_of_serava-b-f
Swap,0.25,Gothic,Standard,Exceptional,got-swap-b-s
Swap Foil,11.51,Gothic,Foil,Exceptional,got-swap-b-f
Symmetric Suffering,0.73,Gothic,Standard,Elite,got-symmetric_suffering-b-s
Symmetric Suffering Foil,16.16,Gothic,Foil,Elite,got-symmetric_suffering-b-f
Tabula Rasa,7.7,Gothic,Standard,Unique,got-tabula_rasa-b-s
Tabula Rasa Foil,128.0,Gothic,Foil,Unique,got-tabula_rasa-b-f
Temple of Moloch,22.24,Gothic,Standard,Unique,got-temple_of_moloch-b-s
Ten tonne Slug,0.06,Gothic,Standard,Ordinary,got-ten_tonne_slug-b-s
Ten tonne Slug Foil,5.67,Gothic,Foil,Ordinary,got-ten_tonne_slug-b-f
The Apex of Babel,10.49,Gothic,Standard,Unique,got-the_apex_of_babel-b-s
The Base of Babel,0.22,Gothic,Standard,Exceptional,got-the_base_of_babel-b-s
The Base of Babel Foil,3.77,Gothic,Foil,Exceptional,got-the_base_of_babel-b-f
The Doom of Dilmun,20.12,Gothic,Standard,Unique,got-the_doom_of_dilmun-b-s
The Doom of Dilmun Foil,113.79,Gothic,Foil,Unique,got-the_doom_of_dilmun-b-f
The Empyrean,3.88,Gothic,Standard,Unique,got-the_empyrean-b-s
The Empyrean Foil,175.0,Gothic,Foil,Unique,got-the_empyrean-b-f
The Flood,16.8,Gothic,Standard,Unique,got-the_flood-b-s
The Flood Foil,78.0,Gothic,Foil,Unique,got-the_flood-b-f
The Hexham Haunts,14.29,Gothic,Standard,Unique,got-the_hexham_haunts-b-s
The Hexham Haunts Foil,48.37,Gothic,Foil,Unique,got-the_hexham_haunts-b-f
The Inquisition,14.44,Gothic,Standard,Unique,got-the_inquisition-b-s
The Inquisition Foil,149.99,Gothic,Foil,Unique,got-the_inquisition-b-f
The Malleus Maleficarum,6.71,Gothic,Standard,Unique,got-the_malleus_maleficarum-b-s
The Malleus Maleficarum Foil,118.3,Gothic,Foil,Unique,got-the_malleus_maleficarum-b-f
The Manor at Daperyll Hill,12.58,Gothic,Standard,Unique,got-the_manor_at_daperyll_hill-b-s
The Manor at Daperyll Hill Foil,94.28,Gothic,Foil,Unique,got-the_manor_at_daperyll_hill-b-f
The Pallid Bust,7.87,Gothic,Standard,Unique,got-the_pallid_bust-b-s
The Rack,9.03,Gothic,Standard,Unique,got-the_rack-b-s
The Rack Foil,136.66,Gothic,Foil,Unique,got-the_rack-b-f
The Void,18.05,Gothic,Standard,Unique,got-the_void-b-s
The Void Foil,145.36,Gothic,Foil,Unique,got-the_void-b-f
Thin Ice,0.26,Gothic,Standard,Exceptional,got-thin_ice-b-s
Thin Ice Foil,10.21,Gothic,Foil,Exceptional,got-thin_ice-b-f
Thing in the Ice,5.57,Gothic,Standard,Unique,got-thing_in_the_ice-b-s
Thing in the Ice Foil,119.95,Gothic,Foil,Unique,got-thing_in_the_ice-b-f
Those Who Linger,0.16,Gothic,Standard,Exceptional,got-those_who_linger-b-s
Those Who Linger Foil,1.27,Gothic,Foil,Exceptional,got-those_who_linger-b-f
Thumb Screws,0.15,Gothic,Standard,Exceptional,got-thumb_screws-b-s
Thumb Screws Foil,2.72,Gothic,Foil,Exceptional,got-thumb_screws-b-f
Tombstone Wardens,0.53,Gothic,Standard,Elite,got-tombstone_wardens-b-s
Tombstone Wardens Foil,11.89,Gothic,Foil,Elite,got-tombstone_wardens-b-f
Toolbox,3.54,Gothic,Standard,Exceptional,got-toolbox-b-s
Toolbox Foil,23.9,Gothic,Foil,Exceptional,got-toolbox-b-f
Torch and Pitchfork,0.09,Gothic,Standard,Ordinary,got-torch_and_pitchfork-b-s
Torch and Pitchfork Foil,4.7,Gothic,Foil,Ordinary,got-torch_and_pitchfork-b-f
Torrid Omphalos,46.42,Gothic,Standard,Unique,got-torrid_omphalos-b-s
Torrid Omphalos Foil,135.0,Gothic,Foil,Unique,got-torrid_omphalos-b-f
Town Priest,0.12,Gothic,Standard,Exceptional,got-town_priest-b-s
Town Priest Foil,2.0,Gothic,Foil,Exceptional,got-town_priest-b-f
Trade Encampment,0.36,Gothic,Standard,Elite,got-trade_encampment-b-s
Trade Encampment Foil,9.24,Gothic,Foil,Elite,got-trade_encampment-b-f
Trial by Fire,0.06,Gothic,Standard,Ordinary,got-trial_by_fire-b-s
Trial by Fire Foil,3.79,Gothic,Foil,Ordinary,got-trial_by_fire-b-f
Trial by Water,0.13,Gothic,Standard,Ordinary,got-trial_by_water-b-s
Trial by Water Foil,5.0,Gothic,Foil,Ordinary,got-trial_by_water-b-f
Troubled Town,0.06,Gothic,Standard,Ordinary,got-troubled_town-b-s
Troubled Town Foil,3.76,Gothic,Foil,Ordinary,got-troubled_town-b-f
Twilight Bloom,0.13,Gothic,Standard,Ordinary,got-twilight_bloom-b-s
Twilight Bloom Foil,9.71,Gothic,Foil,Ordinary,got-twilight_bloom-b-f
Undead Ambush,0.23,Gothic,Standard,Exceptional,got-undead_ambush-b-s
Undead Ambush Foil,2.6,Gothic,Foil,Exceptional,got-undead_ambush-b-f
Undesirables,0.05,Gothic,Standard,Ordinary,got-undesirables-b-s
Undesirables Foil,4.51,Gothic,Foil,Ordinary,got-undesirables-b-f
Valley Preconstructed Deck,0.35,Gothic,Standard,Ordinary,
Vampire Bats,0.12,Gothic,Standard,Ordinary,got-vampire_bats-b-s
Vampire Bats Foil,8.45,Gothic,Foil,Ordinary,got-vampire_bats-b-f
Vandal Imp,0.08,Gothic,Standard,Ordinary,got-vandal_imp-b-s
Vandal Imp Foil,3.63,Gothic,Foil,Ordinary,got-vandal_imp-b-f
Varistus the Evictor,5.45,Gothic,Standard,Unique,got-varistus_the_evictor-b-s
Varistus the Evictor Foil,58.24,Gothic,Foil,Unique,got-varistus_the_evictor-b-f
Vast Desert,0.09,Gothic,Standard,Ordinary,got-vast_desert-b-s
Vast Desert Foil,8.15,Gothic,Foil,Ordinary,got-vast_desert-b-f
